booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
3318,123,6,air condition,AC is running but not cooling the room at all.,2025-05-19 15:28:19.898493,Canceled,0,,0.164
3319,423,48,painter,Fill holes and repaint where old shelves were mounted.,2026-02-22 15:28:19.898493,Completed,431,5.0,0.0096
3320,21,172,air condition,Air conditioner is leaking water inside the house.,2025-08-06 15:28:19.898493,Completed,708,4.0,0.016
3321,71,164,painter,Textured wall finish for the bedroom.,2025-04-22 15:28:19.898493,Canceled,0,,0.2697
3322,371,162,carpentry,"Bathroom cabinet door fell off, need repair.",2025-11-22 15:28:19.898493,Completed,296,3.0,0.0105
3323,46,71,oven/cooker,"Oven door won't close properly, heat escaping.",2026-02-02 15:28:19.898493,Completed,216,3.0,0.1339
3324,326,21,painter,Need to repaint the living room walls.,2025-11-18 15:28:19.898493,Canceled,0,,0.0192
3325,144,124,air condition,Air conditioner is leaking water inside the house.,2026-03-27 15:28:19.898493,Completed,426,3.0,0.1089
3326,113,112,air condition,Split unit filter and coil cleaning.,2026-03-05 15:28:19.898493,Completed,490,4.0,0.0158
3327,225,109,air condition,AC is running but not cooling the room at all.,2025-12-25 15:28:19.898493,Completed,500,3.0,0.3524
3328,343,126,home cleaning,Oven and kitchen appliance cleaning needed.,2025-06-27 15:28:19.898493,Completed,232,4.0,0.0336
3329,488,24,dish,Need to install a new satellite dish on the roof.,2025-05-31 15:28:19.898493,Completed,484,4.0,0.0441
3330,327,152,painter,"Ceiling has water stains, needs scraping and repainting.",2025-05-14 15:28:19.898493,Canceled,0,,0.1234
3331,423,48,painter,Bathroom ceiling paint is peeling off.,2026-03-05 15:28:19.898493,Completed,862,5.0,0.0096
3332,409,114,fan,Ceiling fan wobbling dangerously when spinning.,2025-07-07 15:28:19.898493,Completed,378,4.0,0.0569
3333,400,143,home cleaning,"Post-renovation deep cleaning, lots of dust.",2025-12-13 15:28:19.898493,Completed,362,3.0,0.0171
3334,81,114,fan,"Ceiling fan stopped working, no rotation.",2025-06-03 15:28:19.898493,Completed,756,4.0,0.1419
3335,184,71,oven/cooker,"Smell of gas near the stove, need urgent check.",2026-02-08 15:28:19.898493,Canceled,0,,0.031
3336,476,161,carpentry,Antique wooden table has cracks and needs restoration.,2026-03-28 15:28:19.898493,Completed,316,3.0,0.0154
3337,23,107,fridge/freezer,Ice maker in the fridge stopped working.,2025-05-29 15:28:19.898493,Canceled,0,,0.0074
3338,469,37,home cleaning,"Kitchen deep clean, grease buildup on surfaces.",2026-01-15 15:28:19.898493,Completed,374,4.0,0.4458
3339,166,192,electrical,Need to install new LED light fixtures in the kitchen.,2025-10-05 15:28:19.898493,Completed,376,4.0,0.0802
3340,368,32,air condition,Air conditioner gas recharge needed.,2025-06-14 15:28:19.898493,Completed,507,3.0,0.0359
3341,486,110,home cleaning,Weekly house cleaning service needed.,2025-07-09 15:28:19.898493,Completed,111,4.0,0.0199
3342,366,72,carpentry,Wall-mounted bookshelf needs professional installation.,2026-01-09 15:28:19.898493,Canceled,0,,0.4427
3343,472,135,home cleaning,"Upholstery and sofa cleaning, pet stains.",2026-03-07 15:28:19.898493,Completed,750,4.0,0.3988
3344,148,110,home cleaning,Deep cleaning before moving into a new apartment.,2025-07-17 15:28:19.898493,Completed,222,3.0,0.1183
3345,196,107,fridge/freezer,"Fridge temperature too warm, food spoiling.",2025-10-22 15:28:19.898493,Completed,324,3.0,0.1176
3346,236,187,air condition,AC is running but not cooling the room at all.,2025-06-01 15:28:19.898493,Canceled,0,,0.1392
3347,400,143,home cleaning,Move-out cleaning for apartment handover.,2026-01-29 15:28:19.898493,Canceled,0,,0.0171
3348,108,54,oven/cooker,Microwave sparking inside when turned on.,2025-06-14 15:28:19.898493,Completed,544,3.0,0.1499
3349,280,124,air condition,"AC making loud noise, needs servicing.",2025-12-06 15:28:19.898493,Canceled,0,,0.2453
3350,500,118,fan,"Ceiling fan stopped working, no rotation.",2025-12-06 15:28:19.898493,Completed,322,4.0,0.0401
3351,467,129,fridge/freezer,"Freezer not freezing, ice cream melting.",2025-05-11 15:28:19.898493,Completed,1072,5.0,0.0302
3352,39,198,electrical,The fuse box keeps tripping when I turn on the AC.,2025-06-18 15:28:19.898493,Canceled,0,,0.1666
3353,206,156,oven/cooker,"Smell of gas near the stove, need urgent check.",2025-05-12 15:28:19.898493,Completed,741,3.0,0.3047
3354,211,151,air condition,Split unit filter and coil cleaning.,2025-10-07 15:28:19.898493,Canceled,0,,0.0128
3355,144,17,fridge/freezer,"Freezer not freezing, ice cream melting.",2025-04-26 15:28:19.898493,Completed,458,4.0,0.0936
3356,348,98,oven/cooker,Stove top electric coil needs replacement.,2025-04-19 15:28:19.898493,Canceled,0,,0.4341
3357,448,167,plumbing,Shower drain is very slow and smells terrible.,2025-10-22 15:28:19.898493,Completed,608,5.0,0.023
3358,90,114,fan,Pedestal fan making grinding noise.,2025-06-09 15:28:19.898493,Canceled,0,,0.1457
3359,280,54,oven/cooker,"Cooker thermostat seems broken, overheating.",2025-10-30 15:28:19.898493,Canceled,0,,0.3162
3360,224,107,fridge/freezer,"Fridge temperature too warm, food spoiling.",2025-12-15 15:28:19.898493,Completed,324,3.0,0.0224
3361,413,154,electrical,Need to rewire the living room for extra outlets.,2025-05-08 15:28:19.898493,Completed,606,4.0,0.2991
3362,49,148,home cleaning,Move-out cleaning for apartment handover.,2025-04-25 15:28:19.898493,Canceled,0,,0.0236
3363,290,141,carpentry,"Bathroom cabinet door fell off, need repair.",2025-09-26 15:28:19.898493,Completed,590,4.0,0.0175
3364,269,14,fridge/freezer,Water pooling under the fridge.,2026-02-08 15:28:19.898493,Canceled,0,,0.0102
3365,407,96,dish,"Receiver not picking up channels, needs configuration.",2025-12-01 15:28:19.898493,Canceled,0,,0.0071
3366,49,191,home cleaning,Move-out cleaning for apartment handover.,2026-03-20 15:28:19.898493,Completed,836,5.0,0.1361
3367,379,41,electrical,Need smart home wiring for lights and thermostat.,2025-06-14 15:28:19.898493,Completed,594,3.0,0.0087
3368,391,44,air condition,Air conditioner gas recharge needed.,2026-01-02 15:28:19.898493,Canceled,0,,0.014
3369,132,196,air condition,"AC deep cleaning, bad smell coming from vents.",2025-08-21 15:28:19.898493,Completed,254,4.0,0.2768
3370,127,135,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2025-09-17 15:28:19.898493,Completed,375,5.0,0.0177
3371,433,132,plumbing,Shower drain is very slow and smells terrible.,2025-09-08 15:28:19.898493,Completed,235,4.0,0.0464
3372,274,120,dish,"Dish was damaged in wind storm, needs fixing.",2025-11-01 15:28:19.898493,Canceled,0,,0.4589
3373,325,8,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2026-03-08 15:28:19.898493,Completed,256,3.0,0.0498
3374,58,43,fan,"Ceiling fan stopped working, no rotation.",2025-06-15 15:28:19.898493,Canceled,0,,0.1027
3375,192,9,electrical,Sparking sound coming from the wall outlet.,2025-07-18 15:28:19.898493,Completed,372,4.0,0.0807
3376,125,18,painter,Fill holes and repaint where old shelves were mounted.,2025-09-01 15:28:19.898493,Completed,233,4.0,0.0627
3377,409,114,fan,"Ceiling fan stopped working, no rotation.",2025-12-15 15:28:19.898493,Completed,756,5.0,0.0569
3378,122,74,home cleaning,"Upholstery and sofa cleaning, pet stains.",2026-01-20 15:28:19.898493,Canceled,0,,0.4029
3379,48,132,plumbing,"Toilet is constantly running, wasting water.",2025-06-07 15:28:19.898493,Completed,235,4.0,0.0397
3380,449,102,fan,Stand fan oscillation mechanism is broken.,2025-04-06 15:28:19.898493,Completed,896,5.0,0.0238
3381,494,129,fridge/freezer,Refrigerator makes loud humming noise.,2026-01-11 15:28:19.898493,Completed,1608,5.0,0.0155
3382,89,200,painter,Textured wall finish for the bedroom.,2025-08-19 15:28:19.898493,Completed,374,4.0,0.0062
3383,490,136,fridge/freezer,Fridge compressor running but not cooling.,2025-05-30 15:28:19.898493,Completed,1515,5.0,0.0036
3384,292,123,plumbing,"Toilet is constantly running, wasting water.",2025-10-07 15:28:19.898493,Completed,184,4.0,0.118
3385,470,126,home cleaning,Need a full apartment cleaning this weekend.,2025-05-30 15:28:19.898493,Completed,232,4.0,0.0814
3386,480,87,fridge/freezer,"Freezer frost buildup, can't close the door.",2026-03-22 15:28:19.898493,Canceled,0,,0.0283
3387,76,62,electrical,Need to install new LED light fixtures in the kitchen.,2026-02-18 15:28:19.898493,Completed,390,4.0,0.0343
3388,148,191,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2026-01-22 15:28:19.898493,Completed,836,5.0,0.0343
3389,170,68,electrical,Sparking sound coming from the wall outlet.,2025-04-16 15:28:19.898493,Completed,202,4.0,0.1327
3390,312,60,electrical,Wiring for the new smart TV setup.,2025-07-01 15:28:19.898493,Completed,567,4.0,0.034
3391,448,197,electrical,Need to install new LED light fixtures in the kitchen.,2025-05-21 15:28:19.898493,Canceled,0,,0.0433
3392,64,9,electrical,Need smart home wiring for lights and thermostat.,2025-08-21 15:28:19.898493,Canceled,0,,0.2761
3393,360,106,carpentry,New office desk needs professional assembly.,2025-07-27 15:28:19.898493,Canceled,0,,0.0384
3394,444,120,dish,"Dish was damaged in wind storm, needs fixing.",2025-07-02 15:28:19.898493,Completed,124,3.0,0.1643
3395,117,150,oven/cooker,"Oven door won't close properly, heat escaping.",2026-01-26 15:28:19.898493,Completed,946,5.0,0.0933
3396,258,140,home cleaning,Move-in cleaning and sanitization for new home.,2025-11-19 15:28:19.898493,Canceled,0,,0.039
3397,190,159,carpentry,Wall-mounted bookshelf needs professional installation.,2025-06-20 15:28:19.898493,Completed,1146,5.0,0.0271
3398,349,80,fan,Stand fan oscillation mechanism is broken.,2025-10-16 15:28:19.898493,Canceled,0,,0.0802
3399,368,92,fan,Need to install a new ceiling fan in the bedroom.,2025-11-14 15:28:19.898493,Completed,366,3.0,0.3394
3400,202,127,carpentry,Fixing a broken leg on the dining table.,2025-12-20 15:28:19.898493,Completed,1200,5.0,0.0153
3401,245,15,carpentry,Antique wooden table has cracks and needs restoration.,2025-07-19 15:28:19.898493,Completed,428,3.0,0.3801
3402,238,2,plumbing,"Need the water heater replaced, it's rusty and old.",2025-10-15 15:28:19.898493,Completed,573,5.0,0.0251
3403,112,99,dish,"Satellite signal is weak, dish needs realignment.",2025-07-20 15:28:19.898493,Canceled,0,,0.2643
3404,311,123,plumbing,Shower drain is very slow and smells terrible.,2025-08-10 15:28:19.898493,Completed,184,4.0,0.0437
3405,364,184,air condition,Annual AC maintenance and filter cleaning.,2025-10-16 15:28:19.898493,Canceled,0,,0.0978
3406,309,157,fridge/freezer,"Auto-defrost not working, ice on back wall.",2025-04-17 15:28:19.898493,Canceled,0,,0.0283
3407,243,156,oven/cooker,Microwave turntable stopped spinning.,2025-10-21 15:28:19.898493,Completed,494,4.0,0.282
3408,151,82,dish,Hide TV cables inside the wall for clean look.,2025-12-12 15:28:19.898493,Completed,540,4.0,0.0357
3409,445,108,painter,Minor wall touch-ups after furniture was moved.,2025-05-20 15:28:19.898493,Canceled,0,,0.1273
3410,100,167,plumbing,The toilet won't flush properly.,2025-08-16 15:28:19.898493,Completed,608,5.0,0.0139
3411,417,7,dish,Mount a 65-inch TV on the bedroom wall.,2026-01-29 15:28:19.898493,Completed,118,3.0,0.0561
3412,235,45,oven/cooker,Microwave sparking inside when turned on.,2025-04-23 15:28:19.898493,Completed,386,5.0,0.0353
3413,319,166,electrical,Need to install new LED light fixtures in the kitchen.,2025-05-22 15:28:19.898493,Completed,582,5.0,0.3414
3414,297,128,dish,Hide TV cables inside the wall for clean look.,2025-04-30 15:28:19.898493,Canceled,0,,0.1133
3415,396,163,painter,Exterior balcony walls need weather-resistant paint.,2025-11-22 15:28:19.898493,Completed,1377,5.0,0.0368
3416,8,53,dish,"Satellite signal is weak, dish needs realignment.",2025-08-25 15:28:19.898493,Completed,844,5.0,0.2738
3417,238,2,plumbing,The kitchen drain is clogged and water backs up.,2025-05-22 15:28:19.898493,Completed,191,4.0,0.0251
3418,164,48,painter,Textured wall finish for the bedroom.,2025-07-04 15:28:19.898493,Completed,1293,5.0,0.0182
3419,353,66,oven/cooker,Heating element in the oven burned out.,2025-07-14 15:28:19.898493,Completed,832,5.0,0.0367
3420,70,121,electrical,Need smart home wiring for lights and thermostat.,2025-05-09 15:28:19.898493,Canceled,0,,0.1072
3421,93,134,fan,Replace old ceiling fan with a modern one.,2026-01-03 15:28:19.898493,Completed,442,4.0,0.3019
3422,149,92,fan,Replace old ceiling fan with a modern one.,2025-10-10 15:28:19.898493,Canceled,0,,0.404
3423,349,93,dish,"Satellite signal is weak, dish needs realignment.",2025-07-01 15:28:19.898493,Completed,348,5.0,0.1091
3424,226,23,plumbing,The water heater is making strange noises and water is cold.,2025-10-23 15:28:19.898493,Completed,726,4.0,0.1795
3425,161,26,air condition,Need to install a new split unit in the bedroom.,2025-06-11 15:28:19.898493,Completed,1317,4.0,0.4475
3426,470,22,home cleaning,"Post-renovation deep cleaning, lots of dust.",2025-08-25 15:28:19.898493,Completed,952,5.0,0.078
3427,418,46,plumbing,"Toilet is constantly running, wasting water.",2025-05-31 15:28:19.898493,Completed,319,4.0,0.3808
3428,129,143,home cleaning,"Post-renovation deep cleaning, lots of dust.",2025-04-26 15:28:19.898493,Completed,362,4.0,0.1124
3429,482,133,plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-13 15:28:19.898493,Canceled,0,,0.1176
3430,323,162,carpentry,The bedroom door is stuck and won't close.,2025-12-11 15:28:19.898493,Completed,148,3.0,0.2486
3431,176,17,fridge/freezer,Ice maker in the fridge stopped working.,2025-10-28 15:28:19.898493,Canceled,0,,0.369
3432,29,126,home cleaning,Move-out cleaning for apartment handover.,2026-01-25 15:28:19.898493,Canceled,0,,0.1436
3433,7,21,painter,Minor wall touch-ups after furniture was moved.,2025-12-29 15:28:19.898493,Canceled,0,,0.0221
3434,439,92,fan,Stand fan oscillation mechanism is broken.,2025-06-08 15:28:19.898493,Completed,366,4.0,0.4088
3435,259,73,oven/cooker,"Gas cooker burner won't ignite, clicking sound.",2025-10-10 15:28:19.898493,Completed,849,5.0,0.0267
3436,429,134,fan,Bathroom exhaust fan is very noisy.,2025-04-17 15:28:19.898493,Completed,221,4.0,0.035
3437,55,11,painter,Front gate needs rust removal and repainting.,2025-06-19 15:28:19.898493,Completed,1179,5.0,0.0255
3438,150,15,carpentry,New office desk needs professional assembly.,2025-06-15 15:28:19.898493,Canceled,0,,0.0084
3439,463,56,carpentry,Kitchen cabinet hinges are broken.,2025-07-30 15:28:19.898493,Completed,102,4.0,0.0137
3440,268,160,dish,Mount a 65-inch TV on the bedroom wall.,2026-04-04 15:28:19.898493,Completed,181,3.0,0.325
3441,263,78,fan,Pedestal fan making grinding noise.,2025-06-10 15:28:19.898493,Completed,347,5.0,0.0175
3442,175,93,dish,Need TV wall mounted in the living room.,2025-08-08 15:28:19.898493,Canceled,0,,0.009
3443,329,75,plumbing,The kitchen drain is clogged and water backs up.,2025-05-26 15:28:19.898493,Canceled,0,,0.0303
3444,487,95,plumbing,The water heater is making strange noises and water is cold.,2025-10-19 15:28:19.898493,Completed,522,3.0,0.2878
3445,1,66,oven/cooker,"Oven temperature is inconsistent, burns food.",2025-12-23 15:28:19.898493,Completed,832,5.0,0.3227
3446,114,78,fan,Need ventilation fan installed in windowless room.,2025-12-06 15:28:19.898493,Completed,1041,4.0,0.1607
3447,272,40,home cleaning,Weekly house cleaning service needed.,2025-12-20 15:28:19.898493,Completed,299,5.0,0.0489
3448,470,107,fridge/freezer,"Fridge temperature too warm, food spoiling.",2026-04-04 15:28:19.898493,Completed,324,3.0,0.1192
3449,194,54,oven/cooker,Microwave sparking inside when turned on.,2025-10-12 15:28:19.898493,Completed,544,5.0,0.0078
3450,377,67,plumbing,My kitchen sink is leaking continuously.,2026-02-12 15:28:19.898493,Completed,842,5.0,0.0193
3451,179,37,home cleaning,Oven and kitchen appliance cleaning needed.,2025-12-25 15:28:19.898493,Completed,374,4.0,0.0343
3452,112,156,oven/cooker,Microwave turntable stopped spinning.,2025-12-10 15:28:19.898493,Completed,494,4.0,0.0184
3453,449,6,air condition,"AC not cooling, probably needs freon refill.",2026-01-19 15:28:19.898493,Completed,1749,5.0,0.0416
3454,467,117,home cleaning,Move-out cleaning for apartment handover.,2025-10-15 15:28:19.898493,Canceled,0,,0.0214
3455,114,175,fan,Kitchen exhaust fan not pulling smoke out.,2025-08-19 15:28:19.898493,Completed,382,4.0,0.0283
3456,470,36,electrical,The fuse box keeps tripping when I turn on the AC.,2025-05-22 15:28:19.898493,Completed,2284,5.0,0.1145
3457,157,200,painter,Textured wall finish for the bedroom.,2025-04-26 15:28:19.898493,Completed,374,3.0,0.4069
3458,163,181,electrical,Half the lights in the apartment went out suddenly.,2025-11-04 15:28:19.898493,Completed,867,5.0,0.0291
3459,233,61,carpentry,Need custom shelves built for the living room.,2025-07-21 15:28:19.898493,Canceled,0,,0.0466
3460,111,104,electrical,Half the lights in the apartment went out suddenly.,2025-06-27 15:28:19.898493,Canceled,0,,0.4057
3461,130,40,home cleaning,Need a full apartment cleaning this weekend.,2025-07-26 15:28:19.898493,Canceled,0,,0.1635
